transaction_id,upi_id,customer_id,timestamp,amount,transaction_type,merchant_id,counterparty_upi,status,device_id,device_type,channel,fraud_flag,reversal_flag,failure_reason
txn10006164,brittany3078@upi,cust106167,2025-03-26 10:20,37.95,send,,user8842@upi,success,dev200580,feature_phone,app,FALSE,FALSE,
txn10006165,lisa4971@upi,cust105546,2024-01-08 08:19,43.87,send,,user7247@upi,success,dev105546,ios,app,FALSE,FALSE,
txn10006166,seth3998@upi,cust107071,2024-10-05 13:41,31.32,merchant_payment,merch1339,user5414@upi,failed,dev107071,tablet,intent,FALSE,FALSE,network_error
txn10006167,elizabeth5851@upi,cust102795,2023-03-25 04:55,29.39,receive,,user1868@upi,success,dev102795,feature_phone,app,FALSE,FALSE,
txn10006168,emily2281@upi,cust108880,2025-07-03 03:48,22.67,send,,user9190@upi,success,dev201309,ios,app,FALSE,FALSE,
txn10006169,katrina6363@upi,cust104626,2023-04-25 00:23,77.69,send,,user9630@upi,success,dev104626,android,qr_code,FALSE,FALSE,
txn10006170,mr.5325@upi,cust101068,2025-07-24 00:00,20.57,receive,,user6756@upi,success,dev101068,android,app,FALSE,FALSE,
txn10006171,christine6373@upi,cust109876,2025-07-09 20:28,19.73,send,,user3981@upi,success,dev109876,ios,intent,FALSE,FALSE,
txn10006172,marcus8877@upi,cust109790,2024-08-04 14:26,12.96,receive,,user8458@upi,success,dev109790,feature_phone,app,FALSE,FALSE,
txn10006173,alexander1427@upi,cust105593,2025-06-22 03:03,31.74,receive,,user2592@upi,success,dev105593,android,intent,FALSE,FALSE,
txn10006174,charles7583@upi,cust100228,2025-03-05 01:18,38.18,merchant_payment,merch1389,user5473@upi,success,dev100228,ios,app,FALSE,FALSE,
txn10006175,kelly2728@upi,cust105591,2024-01-06 13:36,27.31,send,,user5889@upi,success,dev105591,tablet,app,FALSE,FALSE,
txn10006176,diana9125@upi,cust100917,2025-05-22 04:56,48,receive,,user3474@upi,success,dev100917,tablet,app,FALSE,FALSE,
txn10006177,ronald5255@upi,cust102203,2024-02-11 17:26,81.66,send,,user1384@upi,success,dev102203,ios,app,FALSE,FALSE,
txn10006178,gary6700@upi,cust100954,2025-02-18 04:39,36.9,receive,,user7440@upi,success,dev100954,android,intent,FALSE,FALSE,
txn10006179,christina8192@upi,cust106220,2025-06-22 15:45,35.98,send,,user5894@upi,success,dev106220,feature_phone,app,FALSE,FALSE,
txn10006180,kristen6041@upi,cust109146,2024-01-19 17:26,9.15,send,,user2492@upi,success,dev109146,feature_phone,app,FALSE,FALSE,
txn10006181,michael8918@upi,cust108846,2023-12-29 00:04,27.92,receive,,user4560@upi,failed,dev108846,feature_phone,app,FALSE,FALSE,incorrect_pin
txn10006182,todd8115@upi,cust100012,2025-03-01 00:29,11.24,send,,user9208@upi,success,dev100012,feature_phone,app,FALSE,FALSE,
txn10006183,sharon5747@upi,cust108502,2025-07-10 20:33,27.96,receive,,user9299@upi,success,dev108502,feature_phone,qr_code,FALSE,FALSE,
txn10006184,ronald3606@upi,cust101355,2023-12-08 03:37,5,receive,,user8860@upi,success,dev101355,ios,intent,FALSE,FALSE,
txn10006185,carla2395@upi,cust106720,2024-08-15 00:15,23.15,bill_pay,merch1076,user9961@upi,success,dev106720,ios,app,FALSE,FALSE,
txn10006186,paige4090@upi,cust106744,2025-05-02 08:08,25.48,merchant_payment,merch1292,user3239@upi,success,dev106744,tablet,intent,FALSE,FALSE,
txn10006187,jeffrey7426@upi,cust107601,2025-05-30 09:45,23.59,receive,,user4916@upi,success,dev107601,feature_phone,app,FALSE,FALSE,
txn10006188,robert9996@upi,cust104788,2025-06-08 05:50,35.87,bill_pay,merch1038,user7088@upi,success,dev104788,feature_phone,intent,FALSE,FALSE,
txn10006189,michael3869@upi,cust109585,2025-04-07 20:29,37.91,merchant_payment,merch1105,user1997@upi,success,dev201498,feature_phone,intent,FALSE,FALSE,
txn10006190,dylan1748@upi,cust102794,2025-05-29 11:45,35.92,merchant_payment,merch1260,user2361@upi,failed,dev102794,ios,qr_code,FALSE,FALSE,network_error
txn10006191,robert3900@upi,cust105891,2024-07-13 12:51,40.49,receive,,user7742@upi,success,dev105891,feature_phone,app,TRUE,FALSE,
txn10006192,scott7652@upi,cust107800,2025-05-15 22:20,21.72,merchant_payment,merch1299,user9351@upi,success,dev107800,ios,intent,FALSE,FALSE,
txn10006193,dana8224@upi,cust103467,2024-01-14 00:03,50.29,send,,user9675@upi,success,dev103467,tablet,app,FALSE,FALSE,
txn10006194,kyle5795@upi,cust106689,2025-08-05 18:06,23.42,send,,user7187@upi,success,dev106689,ios,intent,FALSE,FALSE,
txn10006195,tony7035@upi,cust106794,2024-07-24 22:49,11.76,send,,user9905@upi,success,dev106794,ios,intent,FALSE,FALSE,
txn10006196,tyler7154@upi,cust105925,2024-02-04 06:06,98.43,bill_pay,merch1237,user2901@upi,success,dev105925,tablet,app,FALSE,FALSE,
txn10006197,amanda2631@upi,cust100880,2025-06-29 20:01,25.98,merchant_payment,merch1351,user1249@upi,success,dev100880,android,qr_code,FALSE,FALSE,
txn10006198,scott5652@upi,cust106371,2025-03-10 21:14,7.16,receive,,user4694@upi,success,dev106371,ios,app,FALSE,FALSE,
txn10006199,laurie9804@upi,cust109533,2024-09-04 11:26,78.98,receive,,user7021@upi,success,dev109533,feature_phone,app,FALSE,FALSE,
txn10006200,courtney3010@upi,cust108020,2025-07-22 19:25,21.52,send,,user6242@upi,success,dev201501,tablet,app,FALSE,FALSE,
txn10006201,dana2185@upi,cust103607,2024-07-18 15:00,82.84,receive,,user4793@upi,success,dev103607,ios,qr_code,FALSE,FALSE,
txn10006202,gary8994@upi,cust100954,2025-07-02 00:34,26.54,send,,user8926@upi,success,dev100954,android,qr_code,FALSE,FALSE,
txn10006203,jared6423@upi,cust106845,2023-12-27 13:35,41.92,receive,,user6124@upi,success,dev106845,android,app,FALSE,FALSE,
txn10006204,suzanne6518@upi,cust104929,2022-07-02 13:51,13.17,receive,,user9519@upi,success,dev104929,ios,intent,FALSE,FALSE,
txn10006205,ashley5260@upi,cust100198,2024-10-09 06:57,46.17,receive,,user6446@upi,success,dev100198,tablet,app,FALSE,FALSE,
txn10006206,andrew8892@upi,cust105566,2025-02-21 05:06,28.75,send,,user8175@upi,success,dev105566,android,app,FALSE,FALSE,
txn10006207,edward3672@upi,cust102567,2025-03-01 12:23,32.52,receive,,user3926@upi,success,dev102567,ios,qr_code,FALSE,FALSE,
txn10006208,matthew6738@upi,cust106137,2025-07-11 04:25,32.86,receive,,user9410@upi,pending,dev106137,tablet,qr_code,FALSE,FALSE,
txn10006209,steven4902@upi,cust104418,2024-03-03 09:51,61.46,receive,,user8705@upi,failed,dev200217,feature_phone,app,FALSE,FALSE,network_error
txn10006210,andrew6951@upi,cust106090,2025-08-02 09:21,23.12,receive,,user5672@upi,success,dev106090,ios,app,FALSE,FALSE,
txn10006211,james1708@upi,cust109531,2025-07-21 08:14,32.15,merchant_payment,merch1101,user9763@upi,success,dev109531,android,app,FALSE,FALSE,
txn10006212,sarah6591@upi,cust100189,2025-04-23 08:19,48.62,receive,,user6557@upi,success,dev100189,ios,qr_code,FALSE,FALSE,
txn10006213,kyle9834@upi,cust106030,2024-10-16 10:05,21.19,merchant_payment,merch1333,user4976@upi,success,dev106030,android,intent,FALSE,FALSE,
txn10006214,stephanie3055@upi,cust107429,2025-07-13 21:21,26.11,send,,user9012@upi,success,dev107429,tablet,app,FALSE,FALSE,
txn10006215,kelly1388@upi,cust106804,2025-02-24 10:59,62.55,bill_pay,merch1178,user3149@upi,success,dev106804,ios,app,FALSE,FALSE,
txn10006216,anna6052@upi,cust109171,2025-08-04 21:44,34.03,receive,,user2362@upi,success,dev109171,tablet,qr_code,FALSE,FALSE,
txn10006217,douglas2203@upi,cust109243,2024-06-12 04:41,99.53,merchant_payment,merch1490,user4525@upi,success,dev201208,tablet,intent,FALSE,FALSE,
txn10006218,stephanie5879@upi,cust109938,2025-05-09 14:47,4.93,send,,user5802@upi,success,dev109938,ios,qr_code,FALSE,FALSE,
txn10006219,hannah8358@upi,cust102173,2025-06-22 04:34,11.51,receive,,user6230@upi,success,dev200395,android,qr_code,FALSE,FALSE,
txn10006220,joshua2064@upi,cust106318,2024-11-21 23:42,44.62,send,,user6985@upi,success,dev106318,ios,qr_code,FALSE,FALSE,
txn10006221,juan1298@upi,cust100109,2023-09-25 12:40,49.13,bill_pay,merch1195,user6388@upi,success,dev100109,tablet,qr_code,FALSE,FALSE,
txn10006222,richard4715@upi,cust101174,2025-04-12 16:12,60.77,send,,user5390@upi,success,dev101174,tablet,app,FALSE,FALSE,
txn10006223,ronald4676@upi,cust106813,2025-06-12 00:24,20.78,send,,user2337@upi,success,dev106813,ios,qr_code,FALSE,FALSE,
txn10006224,michael7148@upi,cust107149,2025-06-10 15:27,29.17,send,,user9069@upi,success,dev107149,ios,intent,FALSE,FALSE,
txn10006225,amanda7358@upi,cust100585,2024-06-25 05:15,49.9,send,,user3271@upi,pending,dev100585,tablet,intent,FALSE,FALSE,
txn10006226,michael9184@upi,cust105819,2025-07-31 00:44,45.2,send,,user8883@upi,success,dev105819,android,app,FALSE,FALSE,
txn10006227,donna3706@upi,cust108574,2025-07-02 08:37,145.96,receive,,user1740@upi,success,dev108574,android,app,FALSE,FALSE,
txn10006228,karla9299@upi,cust109175,2025-05-30 20:04,36.12,send,,user5701@upi,success,dev109175,android,app,FALSE,FALSE,
txn10006229,jennifer5960@upi,cust102830,2025-01-27 12:59,153.57,send,,user6812@upi,success,dev102830,feature_phone,app,FALSE,FALSE,
txn10006230,joseph4873@upi,cust103672,2025-05-19 20:42,61.95,receive,,user4001@upi,success,dev103672,tablet,intent,FALSE,FALSE,
txn10006231,stacey9918@upi,cust109782,2025-07-09 05:10,34.61,send,,user3102@upi,success,dev109782,tablet,intent,FALSE,FALSE,
txn10006232,anita9708@upi,cust104867,2025-02-06 10:47,15.35,receive,,user5491@upi,success,dev104867,feature_phone,qr_code,FALSE,FALSE,
txn10006233,kyle4708@upi,cust108297,2025-05-07 17:01,13.14,send,,user8993@upi,pending,dev108297,android,app,FALSE,FALSE,
txn10006234,eric3130@upi,cust102973,2025-02-13 17:41,18.54,receive,,user7193@upi,success,dev102973,android,intent,FALSE,FALSE,
txn10006235,robert7129@upi,cust104055,2025-04-20 22:30,26.1,receive,,user4210@upi,success,dev104055,android,app,FALSE,FALSE,
txn10006236,steven9703@upi,cust104680,2024-11-10 05:07,88.64,receive,,user1934@upi,success,dev104680,android,qr_code,FALSE,FALSE,
txn10006237,russell2734@upi,cust104328,2024-07-13 06:05,123.73,send,,user5229@upi,success,dev104328,feature_phone,app,FALSE,FALSE,
txn10006238,david7164@upi,cust107113,2023-03-21 12:58,25.03,send,,user3546@upi,success,dev107113,android,app,FALSE,FALSE,
txn10006239,amy2749@upi,cust107894,2024-01-11 02:47,29.17,bill_pay,merch1268,user5536@upi,success,dev107894,feature_phone,intent,FALSE,FALSE,
txn10006240,david1058@upi,cust104292,2024-03-13 10:33,20.76,bill_pay,merch1100,user9205@upi,success,dev104292,android,qr_code,FALSE,FALSE,
txn10006241,james4743@upi,cust105419,2025-04-08 13:25,77.5,merchant_payment,merch1144,user8776@upi,success,dev105419,feature_phone,qr_code,FALSE,FALSE,
txn10006242,angela7263@upi,cust107899,2025-06-17 05:55,128.27,receive,,user9330@upi,success,dev107899,android,qr_code,FALSE,FALSE,
txn10006243,karen4325@upi,cust104314,2025-07-04 22:25,45.71,send,,user5688@upi,success,dev104314,tablet,app,FALSE,FALSE,
txn10006244,courtney2969@upi,cust103695,2025-02-09 19:59,33.74,receive,,user8633@upi,success,dev103695,feature_phone,app,FALSE,FALSE,
txn10006245,jaime7415@upi,cust107534,2024-05-18 09:44,31.46,send,,user8345@upi,success,dev107534,ios,qr_code,FALSE,FALSE,
txn10006246,richard7591@upi,cust109155,2023-12-04 19:40,41.25,receive,,user7112@upi,success,dev109155,ios,intent,TRUE,FALSE,
txn10006247,anita5290@upi,cust109489,2025-06-13 12:14,24.02,receive,,user4492@upi,success,dev109489,feature_phone,intent,FALSE,FALSE,
txn10006248,sara9058@upi,cust103244,2025-03-18 14:51,29.67,send,,user3842@upi,failed,dev103244,android,qr_code,FALSE,FALSE,network_error
txn10006249,joshua8470@upi,cust101570,2024-07-25 04:54,66.28,send,,user8514@upi,success,dev101570,ios,intent,FALSE,FALSE,
txn10006250,brett2519@upi,cust102397,2024-06-29 13:53,44.12,send,,user1175@upi,success,dev102397,android,app,FALSE,FALSE,
txn10006251,christine6427@upi,cust106649,2025-07-30 03:13,38.32,receive,,user2980@upi,success,dev106649,tablet,qr_code,FALSE,FALSE,
txn10006252,geoffrey5807@upi,cust105735,2025-06-20 22:21,81.03,send,,user3827@upi,success,dev105735,tablet,intent,FALSE,FALSE,
txn10006253,breanna8817@upi,cust108748,2024-09-04 18:37,11.95,merchant_payment,merch1185,user7956@upi,success,dev108748,tablet,intent,FALSE,FALSE,
txn10006254,ashley1709@upi,cust109633,2025-07-16 09:32,7.63,merchant_payment,merch1312,user6731@upi,success,dev109633,tablet,intent,FALSE,FALSE,
txn10006255,lisa3474@upi,cust100762,2025-07-22 11:49,80.99,receive,,user6395@upi,success,dev100762,android,qr_code,FALSE,FALSE,
txn10006256,emily3989@upi,cust109611,2025-05-02 12:41,35.02,send,,user8862@upi,success,dev109611,android,app,FALSE,FALSE,
txn10006257,shari8998@upi,cust109916,2023-09-20 17:48,9.05,send,,user2171@upi,success,dev109916,tablet,intent,FALSE,FALSE,
txn10006258,michael7795@upi,cust105592,2025-04-22 19:01,55.7,receive,,user8593@upi,success,dev201273,ios,qr_code,FALSE,FALSE,
txn10006259,daniel6208@upi,cust106110,2025-07-22 20:31,25.15,send,,user5379@upi,success,dev106110,android,qr_code,FALSE,FALSE,
txn10006260,dr.6843@upi,cust109194,2023-03-25 00:41,39.29,send,,user1903@upi,success,dev109194,ios,intent,FALSE,FALSE,
txn10006261,shane2374@upi,cust100283,2025-05-14 05:46,48.29,receive,,user9649@upi,success,dev100283,android,qr_code,FALSE,FALSE,
txn10006262,emily7011@upi,cust101251,2024-04-01 08:07,24.26,send,,user9234@upi,success,dev101251,tablet,app,FALSE,FALSE,
txn10006263,jennifer2428@upi,cust106288,2025-07-30 08:41,13.26,send,,user1690@upi,success,dev106288,android,app,FALSE,FALSE,
txn10006264,sarah4400@upi,cust106028,2024-10-18 14:52,83.29,receive,,user7806@upi,success,dev106028,ios,app,FALSE,FALSE,
txn10006265,timothy1020@upi,cust107605,2024-06-10 11:31,165.32,send,,user6973@upi,success,dev107605,tablet,app,FALSE,FALSE,
txn10006266,timothy1040@upi,cust107830,2025-05-29 09:54,26.97,merchant_payment,merch1299,user8002@upi,success,dev107830,ios,intent,FALSE,FALSE,
txn10006267,christina2999@upi,cust100902,2025-02-22 09:09,22.29,merchant_payment,merch1251,user2057@upi,success,dev100902,feature_phone,qr_code,FALSE,FALSE,
txn10006268,brian4020@upi,cust107352,2025-07-22 02:08,23.18,send,,user6175@upi,success,dev107352,android,app,FALSE,FALSE,
txn10006269,renee3305@upi,cust106406,2025-06-30 19:27,48.58,send,,user2064@upi,success,dev106406,ios,qr_code,FALSE,FALSE,
txn10006270,howard8214@upi,cust109891,2024-11-01 21:03,49.99,send,,user8462@upi,success,dev109891,android,intent,FALSE,FALSE,
txn10006271,charles2885@upi,cust100503,2025-06-13 05:05,71.02,send,,user8428@upi,success,dev100503,android,app,FALSE,FALSE,
txn10006272,cindy7841@upi,cust100298,2025-06-03 06:33,87.22,merchant_payment,merch1317,user9506@upi,success,dev100298,feature_phone,qr_code,FALSE,FALSE,
txn10006273,christina4757@upi,cust106580,2025-01-17 13:44,141.33,receive,,user2621@upi,success,dev106580,tablet,app,FALSE,FALSE,
txn10006274,gabriel1119@upi,cust109289,2023-08-10 06:29,15,send,,user3807@upi,success,dev109289,tablet,intent,FALSE,FALSE,
txn10006275,elizabeth5538@upi,cust107542,2024-12-26 12:20,31.86,send,,user2190@upi,success,dev107542,feature_phone,intent,FALSE,FALSE,
txn10006276,erika8522@upi,cust102725,2025-06-23 13:20,15.57,send,,user4480@upi,success,dev102725,feature_phone,qr_code,FALSE,FALSE,
txn10006277,david1672@upi,cust104414,2024-10-22 05:50,50.65,receive,,user1058@upi,pending,dev104414,tablet,qr_code,FALSE,FALSE,
txn10006278,teresa5353@upi,cust101283,2025-07-11 08:14,81.06,send,,user2491@upi,success,dev101283,feature_phone,intent,FALSE,FALSE,
txn10006279,jacqueline5826@upi,cust109818,2022-12-21 15:16,23.17,merchant_payment,merch1120,user7392@upi,success,dev109818,android,intent,FALSE,FALSE,
txn10006280,christopher5149@upi,cust104168,2025-07-12 08:32,21.14,bill_pay,merch1173,user1868@upi,success,dev104168,android,app,FALSE,FALSE,
txn10006281,mark4584@upi,cust103960,2024-02-22 13:58,31.84,bill_pay,merch1184,user8058@upi,success,dev103960,ios,intent,FALSE,FALSE,
txn10006282,lisa6413@upi,cust103033,2025-04-24 09:17,43.92,merchant_payment,merch1228,user1302@upi,success,dev103033,feature_phone,app,FALSE,FALSE,
txn10006283,devon4919@upi,cust106127,2023-09-12 04:51,28.65,receive,,user2173@upi,success,dev201804,tablet,intent,FALSE,FALSE,
txn10006284,ashley9202@upi,cust101578,2024-03-30 08:23,22.26,merchant_payment,merch1379,user4964@upi,success,dev101578,ios,qr_code,FALSE,FALSE,
txn10006285,carly7850@upi,cust109269,2024-12-19 03:24,77.73,send,,user1621@upi,success,dev109269,tablet,app,FALSE,FALSE,
txn10006286,bryan7765@upi,cust103576,2025-07-21 07:03,70,merchant_payment,merch1326,user3597@upi,success,dev103576,android,app,FALSE,FALSE,
txn10006287,charles2561@upi,cust108080,2025-05-30 15:53,23.03,receive,,user1346@upi,success,dev108080,ios,qr_code,FALSE,FALSE,
txn10006288,jennifer6674@upi,cust107879,2024-08-29 02:53,15.34,bill_pay,merch1051,user5196@upi,success,dev107879,ios,qr_code,FALSE,FALSE,
txn10006289,justin3432@upi,cust105544,2024-10-15 17:08,28.22,send,,user6926@upi,success,dev105544,android,app,FALSE,FALSE,
txn10006290,mark1890@upi,cust100783,2025-07-12 05:24,20.62,send,,user9255@upi,success,dev100783,android,intent,FALSE,FALSE,
txn10006291,heather2773@upi,cust102266,2025-04-27 17:42,13.15,merchant_payment,merch1396,user3163@upi,success,dev102266,feature_phone,intent,FALSE,FALSE,
txn10006292,mrs.1198@upi,cust106789,2025-07-10 09:42,20.78,bill_pay,merch1275,user3083@upi,success,dev106789,ios,app,FALSE,FALSE,
txn10006293,jessica4310@upi,cust101894,2025-01-23 23:17,42.57,send,,user3822@upi,success,dev101894,tablet,intent,FALSE,FALSE,
txn10006294,david1837@upi,cust109479,2025-03-18 22:21,71.19,merchant_payment,merch1158,user5596@upi,success,dev201552,ios,intent,FALSE,FALSE,
txn10006295,katherine1434@upi,cust102484,2025-03-17 00:06,16.2,send,,user8386@upi,success,dev102484,android,app,FALSE,FALSE,
txn10006296,victoria8348@upi,cust102733,2025-06-07 06:20,40.9,send,,user1211@upi,success,dev201348,feature_phone,qr_code,FALSE,FALSE,
txn10006297,stephanie9225@upi,cust102560,2025-03-30 05:02,33.98,merchant_payment,merch1257,user7425@upi,success,dev102560,tablet,app,FALSE,FALSE,
txn10006298,alexandra6160@upi,cust100661,2024-06-09 01:15,21.58,merchant_payment,merch1443,user8764@upi,success,dev100661,android,qr_code,FALSE,FALSE,
txn10006299,justin4345@upi,cust108478,2024-05-08 00:10,46.24,receive,,user6370@upi,success,dev108478,tablet,app,FALSE,FALSE,
txn10006300,david6928@upi,cust108826,2025-07-25 05:02,50.72,merchant_payment,merch1388,user7740@upi,success,dev108826,feature_phone,qr_code,FALSE,FALSE,
txn10006301,stephanie7776@upi,cust107084,2024-03-21 03:15,25.6,send,,user4177@upi,success,dev107084,tablet,qr_code,FALSE,FALSE,
txn10006302,steve4081@upi,cust109764,2024-01-16 07:38,28.81,merchant_payment,merch1102,user8443@upi,success,dev109764,feature_phone,app,FALSE,FALSE,
txn10006303,barbara2683@upi,cust101683,2025-02-07 18:03,36.31,send,,user4850@upi,success,dev101683,android,intent,FALSE,FALSE,
txn10006304,mrs.1920@upi,cust107631,2025-03-21 16:03,22.53,merchant_payment,merch1435,user6862@upi,success,dev107631,tablet,app,FALSE,FALSE,
txn10006305,kayla9775@upi,cust102929,2025-07-04 02:17,56.37,send,,user1969@upi,success,dev102929,feature_phone,qr_code,FALSE,FALSE,
txn10006306,richard9649@upi,cust109629,2025-04-10 13:47,32.59,merchant_payment,merch1286,user6073@upi,success,dev109629,tablet,app,FALSE,FALSE,
txn10006307,russell2734@upi,cust104328,2025-02-07 04:15,54.73,bill_pay,merch1186,user6485@upi,success,dev104328,feature_phone,qr_code,FALSE,FALSE,
txn10006308,eddie6501@upi,cust103594,2025-06-27 12:03,11.45,receive,,user8327@upi,success,dev103594,feature_phone,app,FALSE,FALSE,
txn10006309,kelly2360@upi,cust109048,2025-04-25 08:23,29.18,merchant_payment,merch1276,user5018@upi,success,dev109048,ios,intent,FALSE,FALSE,
txn10006310,erin8182@upi,cust101328,2025-06-04 03:03,11.66,merchant_payment,merch1376,user3805@upi,success,dev101328,tablet,app,FALSE,FALSE,
txn10006311,jose7585@upi,cust104549,2024-12-17 08:40,45.43,receive,,user7590@upi,success,dev104549,tablet,app,FALSE,FALSE,
