alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks
alert131885,txn10031885,unusual_amount,2024-10-22 07:04,FALSE,,From senior near avoid.
alert120398,txn10020398,frequent_failure,2022-10-02 13:59,TRUE,2022-10-04 06:59:32,Arm education nothing star many win.
alert100684,txn10000684,unusual_time,2024-10-07 12:17,TRUE,2024-10-07 16:17:48,Amount forget body role understand.
alert194403,txn10094403,suspicious_login,2025-01-27 01:00,TRUE,2025-01-27 16:00:40,Minute social east opportunity hold.
alert120200,txn10020200,suspicious_login,2025-08-03 06:10,TRUE,2025-08-04 19:10:47,Again me head law perhaps site minute.
alert139957,txn10039957,unusual_amount,2023-07-08 11:54,TRUE,2023-07-11 08:54:30,Truth as Mr outside him.
alert103737,txn10003737,frequent_failure,2025-07-18 21:35,TRUE,2025-07-21 07:35:53,More apply quality song.
alert109447,txn10009447,unusual_amount,2023-11-18 10:30,TRUE,2023-11-19 15:30:05,Majority society eat magazine career point.
alert119879,txn10019879,suspicious_login,2025-02-21 07:21,TRUE,2025-02-22 19:21:03,Protect pay during up pattern sit.
alert115380,txn10015380,suspicious_login,2025-07-06 03:36,TRUE,2025-07-06 14:36:50,Kitchen across young local anyone especially discussion.
alert167194,txn10067194,frequent_failure,2025-06-05 04:58,TRUE,2025-06-06 10:58:05,Effort instead adult it station.
alert172040,txn10072040,unusual_amount,2025-06-07 12:02,TRUE,2025-06-10 10:02:23,Feeling fine such likely city lot painting.
alert166282,txn10066282,unusual_time,2025-07-10 03:31,TRUE,2025-07-10 23:31:34,Set have determine.
alert151910,txn10051910,unusual_time,2024-02-14 05:36,FALSE,,Practice pass wall player sure cover.
alert158880,txn10058880,frequent_failure,2025-04-06 14:20,TRUE,2025-04-08 00:20:26,Process ball here hospital.
alert110597,txn10010597,unusual_amount,2025-03-03 08:49,TRUE,2025-03-05 12:49:31,Lawyer camera carry east.
alert187710,txn10087710,unusual_time,2022-08-08 21:42,TRUE,2022-08-10 20:42:33,His particularly school notice.
alert149504,txn10049504,unusual_time,2023-12-27 14:09,TRUE,2023-12-30 14:09:04,Son treatment letter paper benefit.
alert108124,txn10008124,frequent_failure,2024-10-09 11:28,TRUE,2024-10-11 23:28:34,Never recently heavy voice.
alert143064,txn10043064,unusual_amount,2022-02-08 09:52,TRUE,2022-02-09 01:52:39,Animal both nature woman.
alert148973,txn10048973,suspicious_login,2025-02-08 17:51,TRUE,2025-02-09 20:51:26,Record believe section its hope so.
alert128060,txn10028060,frequent_failure,2024-06-20 19:00,TRUE,2024-06-23 11:00:48,Together rise former center push.
alert175414,txn10075414,unusual_amount,2025-07-20 09:37,TRUE,2025-07-23 04:37:01,Magazine amount describe feeling itself will wish grow.
alert192760,txn10092760,unusual_time,2025-07-24 13:31,TRUE,2025-07-25 10:31:38,Later left which put when society.
alert127253,txn10027253,unusual_amount,2025-06-04 00:51,TRUE,2025-06-06 07:51:38,Itself respond chance believe member professor cultural.
alert158177,txn10058177,unusual_amount,2025-07-10 15:59,TRUE,2025-07-11 08:59:55,Stand general within their history floor.
alert187435,txn10087435,unusual_amount,2023-10-28 03:59,TRUE,2023-10-29 02:59:11,Public right figure large mission likely front get.
alert142555,txn10042555,unusual_amount,2024-11-07 22:43,FALSE,,Decide understand final research special.
alert113840,txn10013840,unusual_amount,2025-07-29 19:25,TRUE,2025-07-29 20:25:47,Investment leave general art.
alert195888,txn10095888,unusual_time,2025-05-16 07:53,TRUE,2025-05-16 16:53:49,Explain herself decade particularly.
alert124521,txn10024521,unusual_time,2024-03-12 23:20,TRUE,2024-03-15 04:20:17,Former single how among fall main.
alert115520,txn10015520,frequent_failure,2025-08-01 16:58,TRUE,2025-08-02 21:58:48,Run ground responsibility challenge dinner authority.
alert106774,txn10006774,unusual_amount,2025-07-28 12:43,FALSE,,Room from peace mention fall adult.
alert112209,txn10012209,unusual_amount,2023-01-08 11:07,TRUE,2023-01-10 07:07:29,Again husband themselves training what.
alert183998,txn10083998,unusual_time,2024-01-18 19:42,FALSE,,Sort hope air happen low.
alert124473,txn10024473,unusual_time,2025-07-25 04:19,TRUE,2025-07-27 17:19:08,Cut start war agree success management establish young.
alert159621,txn10059621,unusual_amount,2023-07-27 13:29,TRUE,2023-07-29 05:29:41,Also enough human.
alert178023,txn10078023,unusual_time,2024-11-26 10:20,TRUE,2024-11-28 12:20:52,Tough nature few.
alert106987,txn10006987,frequent_failure,2025-05-11 07:42,TRUE,2025-05-13 10:42:54,Perhaps involve check people local think.
alert179565,txn10079565,frequent_failure,2025-07-24 16:14,TRUE,2025-07-27 01:14:51,Executive prepare before.
alert132146,txn10032146,suspicious_login,2024-12-22 18:00,TRUE,2024-12-24 18:00:11,Fund officer about increase college deal budget.
alert197622,txn10097622,suspicious_login,2025-01-06 08:52,TRUE,2025-01-06 14:52:55,Prepare nearly third management.
alert197379,txn10097379,frequent_failure,2024-12-02 23:59,TRUE,2024-12-03 06:59:26,Interest none sound create.
alert129504,txn10029504,unusual_amount,2024-09-23 08:01,TRUE,2024-09-23 20:01:19,Often wall civil happy American box address.
alert163661,txn10063661,frequent_failure,2025-07-15 02:57,TRUE,2025-07-17 01:57:34,Wait mention already eight college thing.
alert145119,txn10045119,unusual_amount,2025-08-06 04:03,TRUE,2025-08-06 08:06:42,Full end former value indeed shake.
alert190183,txn10090183,frequent_failure,2025-02-27 08:49,FALSE,,Sister happy peace cover.
alert117691,txn10017691,frequent_failure,2025-07-23 20:46,TRUE,2025-07-24 21:46:24,What dinner PM sometimes body share.
alert154289,txn10054289,unusual_time,2025-07-22 12:32,TRUE,2025-07-24 08:32:27,A standard possible no.
alert150023,txn10050023,unusual_amount,2025-07-06 10:31,TRUE,2025-07-08 12:31:52,Drug both outside improve push speech inside.
alert158403,txn10058403,frequent_failure,2025-07-05 21:30,FALSE,,Book recognize yeah doctor could a.
alert135685,txn10035685,frequent_failure,2025-05-12 23:11,TRUE,2025-05-15 04:11:08,Season technology article continue join.
alert181883,txn10081883,frequent_failure,2025-06-23 21:41,TRUE,2025-06-24 16:41:03,That moment something more protect national.
alert111708,txn10011708,suspicious_login,2025-05-26 19:00,FALSE,,Treatment television some suffer available tough.
alert117396,txn10017396,unusual_amount,2024-05-13 06:22,TRUE,2024-05-16 05:22:37,Lay attack agency with break.
alert155950,txn10055950,suspicious_login,2025-07-27 10:29,TRUE,2025-07-30 00:29:09,Sure gas year around environment safe quickly.
alert147820,txn10047820,suspicious_login,2025-07-28 15:56,TRUE,2025-07-31 11:56:24,Radio also break some bar participant those.
alert156645,txn10056645,unusual_time,2023-04-16 07:55,TRUE,2023-04-17 03:55:27,New carry tax test.
alert146707,txn10046707,suspicious_login,2025-02-18 04:59,TRUE,2025-02-19 18:59:30,Hope sometimes feeling main series foot.
alert182756,txn10082756,unusual_time,2025-08-05 05:52,FALSE,,Present color and form very give.
alert138280,txn10038280,unusual_amount,2023-03-15 09:19,TRUE,2023-03-15 17:19:00,Fire argue red.
alert166447,txn10066447,unusual_time,2025-06-21 01:26,TRUE,2025-06-21 12:26:38,Bring put Republican resource right tend cell.
alert133142,txn10033142,frequent_failure,2025-05-07 03:11,TRUE,2025-05-09 15:11:56,Hotel factor opportunity daughter.
alert143333,txn10043333,frequent_failure,2024-12-27 08:43,FALSE,,Ability voice prepare decision discuss treatment type.
alert157116,txn10057116,unusual_amount,2024-04-25 02:03,TRUE,2024-04-27 01:03:35,They business data college.
alert128745,txn10028745,unusual_amount,2025-03-11 14:39,TRUE,2025-03-11 21:39:42,According style put.
alert176454,txn10076454,unusual_time,2025-07-27 01:12,TRUE,2025-07-28 00:12:26,Mrs nothing above yes.
alert161991,txn10061991,unusual_amount,2025-05-25 06:10,TRUE,2025-05-27 00:10:57,Air yet best medical.
alert163764,txn10063764,frequent_failure,2025-07-10 02:33,FALSE,,Huge discuss course executive four teach authority.
alert132308,txn10032308,unusual_time,2023-08-03 11:16,FALSE,,Thousand apply good authority.
alert128044,txn10028044,unusual_time,2025-04-18 21:21,TRUE,2025-04-20 22:21:33,Item will oil by low wait hold.
alert140995,txn10040995,frequent_failure,2025-08-03 23:10,TRUE,2025-08-06 08:06:42,This black rest herself save campaign have same.
alert170608,txn10070608,suspicious_login,2025-06-27 12:14,TRUE,2025-06-29 00:14:58,Court economic administration.
alert101574,txn10001574,suspicious_login,2025-08-06 02:25,TRUE,2025-08-06 08:06:42,Theory mind marriage use so say.
alert121090,txn10021090,unusual_amount,2025-08-05 14:53,TRUE,2025-08-06 08:06:42,Ready practice production woman worry.
alert173612,txn10073612,unusual_time,2024-11-12 18:02,TRUE,2024-11-13 01:02:17,Foreign several drug list case.
alert155205,txn10055205,suspicious_login,2025-05-19 15:12,TRUE,2025-05-19 17:12:41,The seek foot body manage president.
alert131830,txn10031830,unusual_amount,2024-11-11 04:22,TRUE,2024-11-13 11:22:10,Improve various Democrat law line.
alert171637,txn10071637,unusual_amount,2025-02-05 07:24,FALSE,,Certainly one hold bar school continue fund nearly.
alert124134,txn10024134,frequent_failure,2025-02-08 06:43,TRUE,2025-02-09 01:43:50,This range worry unit.
alert147276,txn10047276,unusual_amount,2025-06-19 06:38,TRUE,2025-06-22 02:38:59,Significant education wife across.
alert158948,txn10058948,unusual_amount,2024-03-07 21:08,TRUE,2024-03-09 17:08:24,Build company read.
alert153784,txn10053784,suspicious_login,2023-03-23 19:37,TRUE,2023-03-25 02:37:26,Million allow rock respond.
alert161049,txn10061049,frequent_failure,2024-04-07 20:41,TRUE,2024-04-09 08:41:01,Red direction method.
alert124492,txn10024492,frequent_failure,2025-07-19 10:05,TRUE,2025-07-19 12:05:32,Stock before area expert choose different.
alert130149,txn10030149,unusual_amount,2024-10-10 13:29,TRUE,2024-10-13 11:29:47,Pm page according stand fund plan.
alert160841,txn10060841,unusual_time,2025-06-19 15:42,TRUE,2025-06-22 05:42:52,Particularly material attention even.
alert149452,txn10049452,frequent_failure,2025-06-29 23:17,TRUE,2025-07-02 18:17:08,Factor paper population away summer lead last picture.
alert104396,txn10004396,unusual_amount,2025-07-06 06:13,TRUE,2025-07-07 13:13:16,Program change fall drive.
alert102695,txn10002695,frequent_failure,2024-11-12 16:17,TRUE,2024-11-13 08:17:27,Throw how receive later official forward card.
alert139540,txn10039540,frequent_failure,2024-10-12 22:09,TRUE,2024-10-15 21:09:55,Deep use fight various edge.
alert112879,txn10012879,unusual_time,2025-08-04 02:33,TRUE,2025-08-05 14:33:53,Interview stuff cultural forward spring him generation.
alert135823,txn10035823,frequent_failure,2025-06-27 00:20,FALSE,,Idea produce church father across eight now project.
alert159992,txn10059992,unusual_time,2025-05-16 23:20,TRUE,2025-05-19 08:20:11,Quality candidate decade image.
alert154894,txn10054894,unusual_amount,2024-03-27 08:19,FALSE,,Now end child serve provide.
alert107398,txn10007398,unusual_time,2024-11-02 04:58,TRUE,2024-11-02 07:58:07,Smile executive born energy contain.
alert190353,txn10090353,unusual_time,2025-03-09 07:30,TRUE,2025-03-09 20:30:50,Firm who upon.
alert119229,txn10019229,suspicious_login,2025-07-27 07:19,TRUE,2025-07-30 03:19:12,Imagine past happy down approach attack.
alert199414,txn10099414,suspicious_login,2025-07-06 08:46,TRUE,2025-07-07 05:46:49,Player ten chance skin three defense.
alert103849,txn10003849,frequent_failure,2025-07-28 21:55,TRUE,2025-07-30 13:55:21,Myself professor born over left foot red.
alert169899,txn10069899,unusual_amount,2025-06-26 10:40,TRUE,2025-06-26 13:40:39,Life meeting morning.
alert178985,txn10078985,unusual_amount,2024-09-14 11:24,TRUE,2024-09-16 07:24:48,Firm grow opportunity reach rest school.
alert183691,txn10083691,frequent_failure,2025-06-26 08:13,TRUE,2025-06-27 08:13:49,Head employee represent bag edge they could.
alert102072,txn10002072,suspicious_login,2025-07-28 03:35,TRUE,2025-07-28 07:35:05,Improve worry little billion.
alert146978,txn10046978,frequent_failure,2025-05-04 00:35,TRUE,2025-05-05 18:35:45,Ball far offer people.
alert168944,txn10068944,suspicious_login,2025-05-25 10:48,TRUE,2025-05-26 23:48:32,Do wrong now let.
alert147638,txn10047638,unusual_amount,2025-03-10 10:30,TRUE,2025-03-12 05:30:56,Could thing produce lead college.
alert189399,txn10089399,frequent_failure,2025-08-03 06:05,TRUE,2025-08-04 04:05:05,Live space note environmental range hold.
alert116217,txn10016217,unusual_amount,2025-08-05 12:36,FALSE,,Team standard data subject them TV Mr own.
alert153991,txn10053991,frequent_failure,2024-08-11 21:03,TRUE,2024-08-13 06:03:25,Sound along college certain.
alert100457,txn10000457,suspicious_login,2025-07-24 03:19,TRUE,2025-07-26 14:19:11,Law response real it.
alert160969,txn10060969,unusual_time,2025-01-11 18:14,FALSE,,Star everything main.
alert196757,txn10096757,suspicious_login,2025-01-08 22:43,TRUE,2025-01-09 23:43:07,Only line nation.
alert155782,txn10055782,suspicious_login,2024-06-15 01:21,TRUE,2024-06-15 20:21:10,Card growth by play series reason finish hand.
alert122525,txn10022525,unusual_time,2025-06-07 08:11,FALSE,,Form building truth.
alert146294,txn10046294,unusual_amount,2025-03-04 09:28,TRUE,2025-03-04 13:28:15,Idea policy miss ability pick sometimes station.
alert140856,txn10040856,suspicious_login,2022-10-10 07:51,TRUE,2022-10-10 22:51:37,Point bag also garden he.
alert185558,txn10085558,unusual_amount,2022-08-22 21:14,TRUE,2022-08-25 02:14:20,Threat actually management glass record.
alert110687,txn10010687,frequent_failure,2024-12-11 07:47,TRUE,2024-12-11 18:47:24,Since fire seek market.
alert190732,txn10090732,suspicious_login,2024-10-24 16:33,TRUE,2024-10-24 20:33:48,Growth get grow human enjoy.
alert119701,txn10019701,unusual_time,2025-05-29 01:03,TRUE,2025-05-30 07:03:43,Including difficult response section.
alert177919,txn10077919,frequent_failure,2025-07-15 12:13,FALSE,,Condition indeed agency kind.
alert139596,txn10039596,unusual_time,2025-01-08 06:57,TRUE,2025-01-09 16:57:40,Second technology continue program soldier.
alert157248,txn10057248,unusual_amount,2025-04-29 12:25,TRUE,2025-05-02 08:25:26,Catch better teacher outside.
alert195436,txn10095436,frequent_failure,2025-03-18 23:54,FALSE,,Leader less task land order letter score.
alert124830,txn10024830,frequent_failure,2025-03-16 09:53,FALSE,,Nature physical what really character American process.
alert136551,txn10036551,frequent_failure,2025-07-30 15:34,FALSE,,Woman before house manager generation pass large.
alert118666,txn10018666,frequent_failure,2024-03-07 05:12,TRUE,2024-03-08 00:12:36,Ahead several will even begin cause.
alert136269,txn10036269,unusual_amount,2025-04-01 22:19,TRUE,2025-04-02 12:19:30,Difficult amount book firm attack year issue wind.
alert115457,txn10015457,frequent_failure,2025-01-01 06:39,TRUE,2025-01-01 17:39:15,Few voice available stop author rule admit newspaper.
alert130036,txn10030036,frequent_failure,2025-07-29 03:20,TRUE,2025-08-01 03:20:45,Who hot key himself.
alert145896,txn10045896,suspicious_login,2025-05-14 16:12,TRUE,2025-05-17 14:12:27,Surface baby attack.
alert125875,txn10025875,unusual_time,2025-04-21 18:23,FALSE,,Type data behind activity glass.
alert183554,txn10083554,unusual_amount,2025-08-01 03:19,TRUE,2025-08-01 06:19:26,Another own tonight song.
alert178809,txn10078809,unusual_time,2025-06-20 02:42,TRUE,2025-06-20 19:42:58,Base fact one include each experience.
alert145903,txn10045903,frequent_failure,2024-10-25 09:42,TRUE,2024-10-28 02:42:44,Yes give pass speak benefit free history.
alert184197,txn10084197,frequent_failure,2025-05-25 13:24,TRUE,2025-05-26 05:24:20,Travel relate avoid up accept.
alert176933,txn10076933,unusual_time,2025-05-06 16:12,TRUE,2025-05-07 06:12:01,Eat ability conference blood hospital wear get.
alert110125,txn10010125,frequent_failure,2025-06-15 01:14,TRUE,2025-06-17 20:14:23,From fact between rule.
alert193349,txn10093349,suspicious_login,2023-11-21 23:20,TRUE,2023-11-23 12:20:35,Research know election discover me.
alert139325,txn10039325,unusual_amount,2025-05-30 08:25,TRUE,2025-06-02 07:25:46,Determine tell no ago material wait thought.
alert188006,txn10088006,suspicious_login,2025-01-22 20:52,TRUE,2025-01-24 02:52:39,Town animal Democrat.
alert137767,txn10037767,unusual_time,2024-07-22 06:50,FALSE,,Cover gas contain general than wall arm.
alert188944,txn10088944,suspicious_login,2025-07-08 15:41,TRUE,2025-07-10 19:41:19,Adult dog enjoy less.
